,g,Q,t,y
92,0.36153327316979145,-0.033385448635771864,1,0.664
93,0.05839478552746307,-0.06062422052477523,0,0.7240000000000001
94,0.015585386689416917,-0.062483125095849634,0,0.8270000000000001
95,0.002720627491665203,-0.10056713730566269,0,0.762
96,0.007483866894429113,-0.06771775458961327,0,0.743
97,0.7665045141591673,-0.012881578929708759,1,0.647
98,0.8121637252973692,-0.05067000781259967,1,0.6990000000000001
99,0.15358162429364663,-0.02160209102173216,0,0.599
100,0.18323166995677903,-0.012952504061153336,1,0.777
101,0.7145653594083835,-0.008699885747138425,1,0.723
102,0.00830708431419912,-0.05741259041952962,0,0.853
103,0.006080159937545472,-0.10056713730566269,0,0.821
104,0.05579733630502334,-0.0787388679699258,0,0.787
105,0.5082529192757358,-0.006193615660790686,1,0.7829999999999999
106,0.08274677665247883,-0.031834242533336,0,0.813
107,0.024692389498171173,-0.031073728845964377,0,0.795
108,0.9846970235427207,-0.04293396117426462,1,0.737
109,0.10222557895614791,-0.034454991570709526,0,0.8109999999999999
110,0.05023173608917926,-0.036582625988960005,0,0.831
111,0.06342704435714956,-0.03396187695158648,0,0.826
112,0.026490926623848884,-0.03848237360160356,0,0.638
113,0.5196424631978829,-0.03767572007705722,0,0.777
114,0.2593590427487062,-0.01033175502377981,0,0.649
115,0.9866964528510774,-0.04917814553536526,1,0.642
116,0.01566355233309264,-0.04842788237530926,0,0.907
117,0.05661246156667665,-0.03396187695158648,0,0.721
118,0.22750795999936677,-0.012952504061153336,1,0.585
119,0.047213509876458004,-0.03396187695158648,0,0.8420000000000001
120,0.09675379318868824,-0.04009844923903694,1,0.778
121,0.0789856761139346,-0.04588948525387637,0,0.833
122,0.560755357136384,-0.03767572007705711,1,0.732
123,0.20913476344109744,-0.04656897780423486,0,0.606
124,0.2946134935782625,-0.04656897780423486,0,0.769
125,0.029895423025928455,-0.0787388679699258,0,0.728
126,0.02877075442490446,-0.08086650238817628,0,0.627
127,0.017022963071735828,-0.05821346500078306,0,0.627
128,0.02877075442490446,-0.08086650238817628,0,0.627
129,0.017022963071735828,-0.05821346500078306,0,0.627
130,0.16828288868422403,-0.019170852661116733,0,0.772
131,0.01024348016396886,-0.03630835833972801,0,0.847
132,0.7665850321976042,-0.019125763290809394,0,0.7859999999999999
133,0.996965424395659,-0.10632055155397119,1,0.467
134,0.8185660027363042,0.03462743922638595,0,0.375
135,0.020590477022014123,-0.04914888380003912,0,0.669
136,0.13631110978755323,-0.030441188659069085,0,0.7559999999999999
137,0.05904570598544922,-0.034454991570709526,0,0.711
138,0.026938635819985606,-0.03390893765521208,0,0.8240000000000001
139,0.042700748547690424,-0.04588948525387637,0,0.66
140,0.9309820799077332,-0.03875226799169429,1,0.47
141,0.2695219787128744,-0.04656897780423486,0,0.732
142,0.035686621981638175,-0.03586162456423003,0,0.784
143,0.5146030642041343,-0.05707337871742624,0,0.8029999999999999
144,0.054160974599966216,-0.0787388679699258,0,0.5589999999999999
145,0.1876076582683228,-0.031834242533336,1,0.883
146,0.053432088557884505,-0.034454991570709526,0,0.843
147,0.023758406401529885,-0.04652813476266582,0,0.772
148,0.6167342304836603,-0.019284949834535325,1,0.625
149,0.06379050484466706,-0.04918972684160838,0,0.797
150,0.01572345807129077,-0.05104863141268279,0,0.768
151,0.16065306969509197,-0.034454991570709526,0,0.785
152,0.738352096126405,-0.03737081493238603,0,0.528
153,0.18432932085360962,-0.02782043962169556,0,0.757
154,0.05608120169798811,-0.03396187695158648,0,0.764
155,0.8415642818117949,-0.03875226799169429,1,0.557
156,0.2272615422437801,-0.01033175502377981,0,0.654
157,0.003946928378668607,-0.10056713730566269,0,0.7390000000000001
158,0.4996544584098985,0.00011270880583380549,1,0.664
159,0.062222247172543016,-0.03961170311468676,0,0.79
160,0.01687107343622107,-0.04914888380003912,0,0.753
161,0.011416274445247138,-0.05176276425642934,0,0.84
162,0.39819045886020565,-0.03767572007705711,1,0.603
163,0.5021899484379978,-0.03767572007705711,1,0.603
164,0.39819045886020565,-0.03767572007705711,1,0.603
165,0.5021899484379978,-0.03767572007705711,1,0.603
166,0.13854568934961675,-0.04656897780423486,0,0.7290000000000001
167,0.02295712240753062,-0.08276625000081983,0,0.809
168,0.232994526696628,-0.031834242533336,0,0.7020000000000001
169,0.0030678449193256322,-0.06771775458961327,0,0.815
170,0.09026822139495917,-0.034454991570709526,0,0.852
171,0.603300659039011,-0.010313168737837164,1,0.8220000000000001
172,0.35471202085667286,-0.002508040231539721,1,0.619
173,0.05537093424502668,-0.03396187695158648,0,0.799
174,0.130999142427609,-0.0787388679699258,0,0.799
175,0.22385875330700272,-0.05368996286868066,1,0.71
176,0.38831554352259406,0.00011270880583380549,1,0.6709999999999999
177,0.00826227678664502,-0.06771775458961327,0,0.847
178,0.6458527786219234,-0.05707337871742624,1,0.63
179,0.7233631805100033,-0.03336686234982922,0,0.799
180,0.30413080955501703,-0.01033175502377981,1,0.76
181,0.030378208644156083,-0.036582625988960005,0,0.7
182,0.024092089786868484,-0.03848237360160356,0,0.857
183,0.13019811597160527,-0.0787388679699258,0,0.812
184,0.1194751832048934,-0.033226095381657106,0,0.695
185,0.20684503194984685,-0.012952504061153336,1,0.68
186,0.16250355689697593,-0.04918972684160838,0,0.815
187,0.28690116099658924,-0.04656897780423486,0,0.691
188,0.018806252527904604,-0.05104863141268279,0,0.8220000000000001
189,0.9047710696923247,-0.03875226799169429,1,0.562
190,0.1388333580334053,-0.03797081482078646,0,0.765
191,0.028114733126350717,-0.06275185494302571,0,0.818
192,0.23583762642885628,-0.05074093294404425,0,0.804
193,0.12156265939980095,-0.031834242533336,0,0.805
194,0.4108832273866017,-0.005064980290975463,0,0.715
195,0.30046361951845824,-0.031834242533336,1,0.701
196,0.23004375289284898,-0.019772908401562428,1,0.6709999999999999
197,0.54936073554487,0.00011270880583380549,1,0.696
198,0.24870425641184576,-0.025561733843531775,0,0.81
199,0.16340030233986005,-0.02179160169849026,1,0.659
200,0.39864715061544725,-0.04812018390667072,0,0.67
201,0.37703274870581466,0.00011270880583380549,1,0.738
202,0.04743484121498096,-0.036582625988960005,0,0.816
203,0.17808012693298297,-0.034454991570709526,0,0.858
204,0.084221203409904,-0.04918972684160838,0,0.621
205,0.006848416343090756,-0.05628326090644642,0,0.7959999999999999
206,0.18656491719739932,-0.034454991570709526,0,0.8270000000000001
207,0.1773627065370735,-0.031834242533336,0,0.779
208,0.14295610319572488,-0.031570518172152284,0,0.779
209,0.02063825585604236,-0.05217796092576599,0,0.7879999999999999
210,0.05410202865309881,-0.04588948525387637,0,0.728
211,0.09875998339002662,-0.031834242533336,0,0.728
212,0.05410202865309881,-0.04588948525387637,0,0.728
213,0.09875998339002662,-0.031834242533336,0,0.728
214,0.23104642319914456,-0.019170852661116733,0,0.659
215,0.6328251259728652,-0.0331891217498157,0,0.755
216,0.061837309039035206,-0.034454991570709526,0,0.765
217,0.6737175206376265,-0.019284949834535325,1,0.716
218,0.4208274392234884,-0.02294098480615825,0,0.62
219,0.17708649696816428,-0.019170852661116733,1,0.6970000000000001
220,0.141378110109514,-0.04656897780423486,0,0.825
221,0.9192938471749716,-0.024902081335315795,1,0.5870000000000001
222,0.009493905222672188,-0.062483125095849634,0,0.773
223,0.14029525769595466,-0.031834242533336,0,0.7929999999999999
224,0.09945248629071506,-0.034454991570709526,0,0.635
225,0.24166292719927707,-0.05368996286868066,1,0.568
226,0.012706924660002917,-0.05104863141268279,0,0.8029999999999999
227,0.31605218953054687,0.00011270880583380549,1,0.6990000000000001
228,0.22466713286261553,-0.05074093294404425,0,0.797
229,0.027055774546857574,-0.05217796092576599,0,0.8
230,0.055529432751843445,-0.03586162456423003,0,0.778
231,0.031550262704430385,-0.05217796092576599,0,0.8320000000000001
232,0.09554029529238983,-0.04918972684160838,0,0.735
233,0.4470448311408839,-0.002508040231539721,1,0.741
234,0.10309244527947943,-0.04918972684160838,0,0.8390000000000001
235,0.5121189785197752,0.00011270880583380549,0,0.755
236,0.010101972798354075,-0.06581800697696982,0,0.851
237,0.06415657665232392,-0.034454991570709526,0,0.77
238,0.41099214278112695,0.00011270880583380549,1,0.5660000000000001
239,0.0323567506600199,-0.036582625988960005,0,0.7829999999999999
240,0.30728328139103583,-0.08108808801179879,0,0.867
241,0.15440936865001037,-0.013554559801599031,0,0.539
242,0.37476615019715787,-0.002508040231539721,1,0.7
243,0.18965341317262527,-0.062175426627211094,1,0.485
244,0.16775756117222732,-0.031834242533336,0,0.7090000000000001
245,0.19999458403469147,-0.06782700165888012,0,0.777
246,0.037054860643307784,-0.036582625988960005,0,0.799
247,0.09897453434083578,-0.02747925213158331,0,0.855
248,0.5647208924677797,-0.010313168737837164,0,0.644
249,0.025997130700810663,-0.07472506505828536,0,0.767
250,0.07156005842204313,-0.04656897780423486,0,0.797
251,0.35628293196331334,0.00011270880583380549,1,0.68
252,0.1355156825426122,-0.031834242533336,0,0.73
253,0.17523909157342032,-0.062175426627211094,0,0.768
254,0.8477998354733064,0.010383748811416682,1,0.711
255,0.4326857948367359,-0.034406401401730125,1,0.583
256,0.1481618196119534,-0.02782043962169556,0,0.754
257,0.10996282537201574,-0.034454991570709526,0,0.847
258,0.2343168346408,-0.03600619767314539,0,0.802
259,0.7271051779161697,-0.03175357935913048,0,0.6859999999999999
260,0.08326462766025579,-0.04918972684160838,0,0.741
261,0.15118037985486976,-0.04744069135631224,0,0.727
262,0.074813618493768,-0.034454991570709526,0,0.828
263,0.13700631600395533,-0.034454991570709526,0,0.809
264,0.08279685920649887,-0.04588948525387637,0,0.7509999999999999
265,0.23457605876208842,-0.04656897780423486,0,0.84
266,0.6329951473579759,-0.03767572007705711,1,0.494
267,0.14323843896610894,-0.024386997744320182,1,0.7170000000000001
268,0.13324362295788927,-0.031834242533336,0,0.685
269,0.6170558811922282,-0.013877574843947693,1,0.621
270,0.24040104523954783,-0.019120223011515836,1,0.66
271,0.4971838585027488,-0.04029646911443063,1,0.691
272,0.02897034606936995,-0.03390893765521208,0,0.818
273,0.7665455015406368,-0.08140342817637758,1,0.475
274,0.023648687835419003,-0.04842788237530926,0,0.774
275,0.7823189834841677,-0.056914192173700306,1,0.743
276,0.7697243356116661,0.016595559387437175,1,0.7759999999999999
277,0.2365704962985849,-0.06635335274089993,0,0.835
278,0.36163713731568997,-0.03767572007705711,0,0.715
279,0.018153918732573632,-0.046528134762665596,0,0.8170000000000001
280,0.009808736850627426,-0.05104863141268279,0,0.8059999999999999
281,0.19246193143979257,-0.04656897780423486,0,0.877
282,0.2520203894611535,-0.031834242533336,0,0.727
283,0.007751259489606953,-0.09533250781189906,0,0.8240000000000001
284,0.01311766564901837,-0.04914888380003912,0,0.858
285,0.07302800719334378,-0.03396187695158648,0,0.7
286,0.5124694274678024,-0.002508040231539721,0,0.785
287,0.06627271864083055,-0.048696612222485336,1,0.613
288,0.0030490777333886223,-0.10056713730566269,0,0.777
289,0.026346618365434293,-0.04842788237530926,0,0.778
290,0.03707131763963536,-0.03848237360160356,0,0.77
291,0.07110586595753807,-0.06062422052477523,0,0.7190000000000001
292,0.21218434004779188,-0.019170852661116733,1,0.585
293,0.3520057145374694,0.00011270880583380549,0,0.772
294,0.3838024493593152,-0.04812018390667072,0,0.858
295,0.7170564940812973,-0.03767572007705711,1,0.809
296,0.18302184658695853,-0.012952504061153336,1,0.767
297,0.12028965866886915,-0.028999033724088297,0,0.5489999999999999
298,0.01609305425091191,-0.049916867284770405,0,0.893
299,0.18631403452862608,-0.062175426627211094,0,0.7190000000000001
300,0.04105211965316697,-0.05516696150985734,0,0.794
301,0.8439059885507639,-0.056914192173700306,1,0.7959999999999999
302,0.6617558701083864,-0.008699885747138425,0,0.828
303,0.003760316580612023,-0.05366251186907289,0,0.768
304,0.05773874738226035,-0.04187568234223593,0,0.731
305,0.4262520211491293,0.00011270880583380549,0,0.527
306,0.12511982890993922,-0.02179160169849026,1,0.68
307,0.05377780538537473,-0.04588948525387637,0,0.7929999999999999
308,0.03891934554428048,-0.03848237360160356,0,0.611
309,0.32055597829761723,-0.06596663644460399,0,0.7290000000000001
310,0.4131019945324156,0.00011270880583380549,0,0.7659999999999999
311,0.026123848267751087,-0.036582625988960005,0,0.62
312,0.030993759480543295,-0.03586162456423003,0,0.62
313,0.026123848267751087,-0.036582625988960005,0,0.62
314,0.030993759480543295,-0.03586162456423003,0,0.62
315,0.0134127898532053,-0.08276625000081983,0,0.755
316,0.7603378017146364,-0.008699885747138425,0,0.746
317,0.00903259586816454,-0.03914356714897571,0,0.721
318,0.031426378409558066,-0.08086650238817628,0,0.82
319,0.15794330589150424,-0.06062422052477523,0,0.659
320,0.28626998121153036,-0.01033175502377981,0,0.534
321,0.017763137792613203,-0.08276625000081983,0,0.711
322,0.07376337110466874,-0.031834242533336,0,0.741
323,0.011415930539303246,-0.05104863141268279,0,0.785
324,0.028942386798978384,-0.049916867284770405,0,0.826
325,0.039568563513428204,-0.02134267984413285,0,0.764
326,0.04427680745406508,-0.05131736125985886,0,0.7759999999999999
327,0.16602265037797367,-0.04918972684160838,0,0.8240000000000001
328,0.5858947559810147,-0.03767572007705711,1,0.595
329,0.22393499494962943,-0.04656897780423486,0,0.6579999999999999
330,0.014915720822434638,-0.08086650238817628,0,0.7759999999999999
331,0.020298677142289136,-0.046528134762665596,0,0.772
332,0.5417882370918344,0.00011270880583380549,0,0.705
333,0.10063809030564524,-0.034454991570709526,0,0.879
334,0.03566211071313977,-0.036582625988960005,0,0.775
335,0.15536573598036446,-0.02179160169849026,1,0.74
336,0.25954794818290283,-0.056994855347905826,0,0.879
337,0.660970523339253,-0.0331891217498157,1,0.574
338,0.3133611009319368,-0.025561733843531775,0,0.84
339,0.015562679323597284,-0.05741259041952962,0,0.858
340,0.7624752024871553,-0.008699885747138425,0,0.736
341,0.11991468699800795,-0.031834242533336,0,0.815
342,0.06776198936856713,-0.0787388679699258,0,0.8290000000000001
343,0.7011485232740937,-0.004068984376736529,1,0.7040000000000001
344,0.011291486773849377,-0.07531811275410494,0,0.8029999999999999
345,0.04193967854586926,-0.03396187695158648,0,0.742
346,0.5541397511499926,0.00011270880583380549,0,0.7759999999999999
347,0.32424697004877095,-0.005064980290975463,0,0.763
348,0.041162697269889956,-0.02134267984413285,0,0.63
349,0.014467254382883456,-0.05741259041952962,0,0.816
350,0.10705582400026448,-0.045861403413237634,0,0.71
351,0.18130480960168927,-0.034454991570709526,0,0.7509999999999999
352,0.8105391036530789,-0.04648831463002934,1,0.706
353,0.30457626631619744,0.00011270880583380549,1,0.785
354,0.04625891911981121,-0.036582625988960005,0,0.725
355,0.3894895050499087,-0.03767572007705711,1,0.847
356,0.22189885191218062,-0.031834242533336,0,0.764
357,0.09566253698175953,-0.034454991570709526,0,0.764
358,0.22189885191218062,-0.031834242533336,0,0.764
359,0.09566253698175953,-0.034454991570709526,0,0.764
360,0.33728519773575966,-0.005064980290975463,0,0.6709999999999999
361,0.008885936493642006,-0.05628326090644642,0,0.815
362,0.060783127884534875,-0.03961170311468676,0,0.81
363,0.4147652848174187,-0.010313168737837164,0,0.867
364,0.4792128010356501,-0.010313168737837164,1,0.773
365,0.1635921351985498,-0.012952504061153336,1,0.7
366,0.25715921702584293,-0.056994855347905826,0,0.877
367,0.7664199740682552,-0.05697886482682224,1,0.583
368,0.5541397511499926,0.00011270880583380549,1,0.74
369,0.6729807521118535,-0.008699885747138425,0,0.6629999999999999
370,0.7674228797795104,-0.04648831463002934,1,0.6579999999999999
371,0.3280079626634649,-0.06984561024274805,0,0.701
372,0.7612367815758638,-0.04648831463002934,1,0.586
373,0.054998173775503124,-0.0787388679699258,0,0.7659999999999999
374,0.0633114790634997,-0.0787388679699258,0,0.7909999999999999
375,0.5014313802675215,-0.019284949834535325,1,0.7829999999999999
376,0.06345377771168241,-0.034454991570709526,0,0.764
377,0.015112018217457083,-0.04528013943642617,0,0.8640000000000001
378,0.03221941708560412,-0.04004550994266254,0,0.708
379,0.3103935172021635,-0.04656897780423486,1,0.713
380,0.615382166703602,-0.049109063667402864,0,0.755
381,0.47404270515121777,0.00011270880583380549,0,0.755
382,0.009937462543316478,-0.05104863141268279,0,0.873
383,0.01809097986162717,-0.04842788237530926,0,0.8220000000000001
384,0.021206445709087862,-0.04842788237530926,0,0.63
385,0.4493618343188699,-0.05560451118372822,1,0.5429999999999999
386,0.43562219766174687,-0.04029646911443063,1,0.5720000000000001
387,0.035938520195184565,-0.03396187695158648,0,0.84
388,0.05603714317388539,-0.05131736125985886,0,0.7929999999999999
389,0.6350671778865042,0.00011270880583380549,1,0.752
390,0.1715962310938638,-0.024989053484765877,0,0.743
391,0.35138398050617947,0.00011270880583380549,1,0.7440000000000001
392,0.08531348530229278,-0.0787388679699258,0,0.8370000000000001
393,0.00878902150569975,-0.062483125095849634,0,0.63
394,0.01337571842510722,-0.062483125095849634,0,0.738
395,0.05646342000377206,-0.018507471034885148,0,0.742
396,0.19539740421321689,-0.04918972684160838,0,0.823
397,0.009017430446704187,-0.05628326090644642,0,0.809
398,0.22664632244345378,-0.019170852661116733,1,0.743
399,0.5693311911439958,0.00011270880583380549,0,0.741
400,0.00869315425563709,-0.062483125095849634,0,0.799
401,0.04684387086172353,-0.027814093344096902,1,0.74
402,0.20469977171376788,-0.04226012007700697,0,0.838
403,0.04604280943218659,-0.03396187695158648,0,0.892
404,0.7367534233968507,-0.008699885747138425,1,0.6940000000000001
405,0.0859404359341293,-0.04588948525387637,0,0.7070000000000001
406,0.009861847658627177,-0.03914356714897571,0,0.862
407,0.05613581211278683,-0.034454991570709526,0,0.6459999999999999
408,0.06603126348863791,-0.022393657438935954,0,0.46799999999999997
409,0.38848213916733443,0.00011270880583380549,0,0.688
410,0.1031583449379593,-0.031834242533336,0,0.7859999999999999
411,0.00610564219878593,-0.09533250781189906,0,0.7959999999999999
412,0.4840762275122845,0.00011270880583380549,0,0.505
413,0.06649490972342328,-0.06062422052477523,0,0.779
414,0.023523092197819204,-0.08276625000081983,0,0.8290000000000001
415,0.03757829670838277,-0.036582625988960005,0,0.835
416,0.049053491717149456,-0.0787388679699258,0,0.8
417,0.020325982990605066,-0.03848237360160356,0,0.8140000000000001
418,0.10257584999283786,-0.055219900806231736,0,0.703
419,0.11791648402333998,-0.031834242533336,0,0.706
420,0.1069848202186727,-0.031834242533336,0,0.799
421,0.36994450839265147,-0.038568511301485864,1,0.5529999999999999
422,0.04127355991783851,-0.03586162456423003,0,0.687
423,0.5706384602426314,0.002778165435907476,1,0.7829999999999999
424,0.007166068559740111,-0.05366251186907289,0,0.831
425,0.5235188952101107,0.00011270880583380549,0,0.757
426,0.026328633697584154,-0.05217796092576599,0,0.7909999999999999
427,0.015896838874723512,-0.049916867284770405,0,0.8340000000000001
428,0.0832783118835984,-0.07472506505828536,0,0.764
429,0.21685827936978028,-0.012952504061153336,1,0.782
430,0.4387515765078459,-0.03767572007705711,0,0.823
431,0.010591776184996592,-0.0934327601992555,0,0.794
432,0.6746485291753747,-0.057073378717426126,1,0.767
433,0.45276468597140235,-0.08263929411423465,0,0.7859999999999999
434,0.27351372900505017,-0.04029646911443063,0,0.633
435,0.2161800308571098,-0.02160209102173216,0,0.777
436,0.5864396835522345,-0.034406401401730125,1,0.69
437,0.12253960362045516,-0.04588948525387637,0,0.632
438,0.24945416520531166,-0.022995144895999076,0,0.733
439,0.8317990268144994,0.012413866204866841,0,0.6609999999999999
440,0.26729400853136953,-0.002508040231539721,1,0.7829999999999999
441,0.029029591560814843,-0.03586162456423003,0,0.7140000000000001
442,0.05131992409059516,-0.036582625988960005,0,0.8440000000000001
443,0.27337661642694777,-0.022995144895999076,0,0.6990000000000001
444,0.009565239646686909,-0.05366251186907289,0,0.6920000000000001
445,0.6020649127806701,-0.019284949834535325,0,0.8440000000000001
446,0.6225416434412162,-0.008699885747138425,0,0.7659999999999999
447,0.09230916670785326,-0.031834242533336,0,0.8140000000000001
448,0.32636505952836914,-0.033385448635771864,0,0.685
449,0.3182419875917861,0.00011270880583380549,1,0.7609999999999999
450,0.09515661228483203,-0.031834242533336,0,0.8240000000000001
451,0.8794263457627389,0.006169681843766206,0,0.723
452,0.5475588778023951,-0.03767572007705711,0,0.642
453,0.8233050720925922,0.016595559387437175,0,0.6890000000000001
454,0.08029531633193152,-0.0787388679699258,0,0.665
455,0.010039939896638126,-0.05628326090644642,0,0.8440000000000001
456,0.00818348442503806,-0.09533250781189906,0,0.6609999999999999
457,0.08940126801722997,-0.0338281511221028,0,0.732
458,0.01275099194172762,-0.09533250781189906,0,0.872
459,0.2593590427487062,-0.01033175502377981,0,0.609
460,0.13311072042781577,-0.031834242533336,0,0.848
461,0.08610913406953201,-0.04918972684160838,0,0.7070000000000001
462,0.12112954193600572,-0.06062422052477523,0,0.747
463,0.05970513284406321,-0.03396187695158648,0,0.83
464,0.19074989651951624,-0.028999033724088297,0,0.672
465,0.0380229979612424,-0.03848237360160356,0,0.716
466,0.61706572345968,-0.034406401401730236,0,0.7709999999999999
467,0.04987239549977254,-0.04588948525387637,0,0.778
468,0.03244469895345189,-0.08086650238817628,0,0.8009999999999999
469,0.46145376007685657,0.00011270880583380549,0,0.636
470,0.15028260931225185,-0.031834242533336,0,0.782
471,0.7829530974510283,0.016595559387437175,1,0.557
472,0.4400255302544737,0.00011270880583380549,1,0.718
473,0.0016642930404863851,-0.05628326090644642,0,0.8079999999999999
474,0.15383344719589537,-0.031834242533336,0,0.787
475,0.0679738981190436,-0.03396187695158648,0,0.6920000000000001
476,0.4871407622715982,0.002778165435907476,1,0.772
477,0.48304497356383347,-0.002508040231539721,0,0.691
478,0.27169982384566643,-0.01033175502377981,1,0.58
479,0.8973990306401418,0.012413866204866841,1,0.7559999999999999
480,0.12186254071976352,-0.031834242533336,0,0.765
481,0.034523402051269754,-0.03586162456423003,0,0.77
482,0.5466277139186582,-0.03767572007705722,1,0.8170000000000001
483,0.37653869920643174,0.00011270880583380549,1,0.8170000000000001
484,0.5466277139186582,-0.03767572007705722,1,0.8170000000000001
485,0.37653869920643174,0.00011270880583380549,1,0.8170000000000001
486,0.011981365145753745,-0.062483125095849634,0,0.84
487,0.029101348884082962,-0.08086650238817628,0,0.773
488,0.02589079274203425,-0.049916867284770405,0,0.779
489,0.20526940734830967,-0.04656897780423486,0,0.78
490,0.09442733211498136,-0.022393657438935954,0,0.726
491,0.2314204336282035,-0.01033175502377981,0,0.698
492,0.015279941756854482,-0.05104863141268279,0,0.703
493,0.01051135171455588,-0.05366251186907289,0,0.812
494,0.4622210500628758,-0.048101597620728076,0,0.7909999999999999
