,g,Q,t,y
243,0.5387740576844957,-0.0597652404715413,1,0.485
244,0.12628612527399982,-0.021042916535744638,0,0.7090000000000001
245,0.3802772173546287,-0.025637791252288378,0,0.777
246,0.13786814572950298,-0.021042916535744638,0,0.799
247,0.03268477258894002,-0.09317757079981148,0,0.855
248,0.3344357184124145,-0.003506747128349641,0,0.644
249,0.006390551802959251,-0.09595657624572096,0,0.767
250,0.07416492629776358,-0.021042916535744638,0,0.797
251,0.6511476153431316,-0.01603942225433863,1,0.68
252,0.052047105178231946,-0.029579014656219815,0,0.73
253,0.14111609642087666,-0.03297129295596479,0,0.768
254,0.839046566327339,0.002502459236633725,1,0.711
255,0.4377586101466044,-0.025637791252288378,1,0.583
256,0.027197628736000165,-0.08296781714984847,0,0.754
257,0.028014878750328105,-0.039137767241348875,0,0.847
258,0.0517418130871189,-0.019752399950650812,0,0.802
259,0.49618022508271176,-0.02298104947696511,0,0.6859999999999999
260,0.1685256906524295,-0.021042916535744638,0,0.741
261,0.09303521358776858,-0.03297129295596479,0,0.727
262,0.04678327378159591,-0.021042916535744638,0,0.828
263,0.1398641331959111,-0.021042916535744638,0,0.809
264,0.025527664964358855,-0.047122270009859246,0,0.7509999999999999
265,0.49563229862129704,-0.015428037602325362,0,0.84
266,0.7282614041940493,-0.015221813202962675,1,0.494
267,0.6111698477227898,-0.04394237231093223,1,0.7170000000000001
268,0.05577181096776789,-0.021042916535744638,0,0.685
269,0.6520296467555183,-0.02298104947696511,1,0.621
270,0.34200869850026466,-0.021050002481989072,1,0.66
271,0.6871320667373378,-0.03807091247073768,1,0.691
272,0.004114155952234062,-0.08296781714984847,0,0.818
273,0.9482762176158458,-0.043411747735996875,1,0.475
274,0.003948665357398542,-0.08858269608326774,0,0.774
275,0.4862208857085614,-0.005745592431406821,1,0.743
276,0.6752505047926238,0.00037621022452205555,1,0.7759999999999999
277,0.027254847316294552,-0.09317757079981148,0,0.835
278,0.2433129349556018,-0.009121626061768917,0,0.715
279,0.005508588558941787,-0.09312880653214428,0,0.8170000000000001
280,0.0039866952778832825,-0.09312880653214428,0,0.8059999999999999
281,0.08052228426345587,-0.015428037602325362,0,0.877
282,0.24865089679358357,-0.015428037602325362,0,0.727
283,0.005460011486778662,-0.1005026866945975,0,0.8240000000000001
284,0.030339489570951304,-0.025589026984621177,0,0.858
285,0.01267379053144956,-0.08296781714984847,0,0.7
286,0.21105757620505053,-0.009121626061768917,0,0.785
287,0.019143524373192198,-0.08858269608326774,1,0.613
288,3.0119004394872613e-05,-0.1005026866945975,0,0.777
289,0.007235252139470662,-0.08296781714984847,0,0.778
290,0.00043999466294547144,-0.08858269608326774,0,0.77
291,0.02473987034011801,-0.047122270009859246,0,0.7190000000000001
292,0.1434540553859228,-0.021042916535744638,1,0.585
293,0.302745309365705,-0.015428037602325362,0,0.772
294,0.6506133513595568,-0.01603942225433863,0,0.858
295,0.7668596229806944,-0.015221813202962675,1,0.809
296,0.17685045056438747,-0.021042916535744638,1,0.767
297,0.13078869059234366,-0.015428037602325362,0,0.5489999999999999
298,0.006963247365240108,-0.08115512476711817,0,0.893
299,0.23722517467853563,-0.03297129295596479,0,0.7190000000000001
300,0.09782276837168347,-0.025637791252288378,0,0.794
301,0.947534973484719,-0.043411747735996875,1,0.7959999999999999
302,0.30948532051655747,-0.02298104947696511,0,0.828
303,0.00012867981768907826,-0.087513927598725,0,0.768
304,0.011623173584167102,-0.08115512476711817,0,0.731
305,0.37154557727525545,-0.003506747128349641,0,0.527
306,0.4275258361523811,-0.021654301187757907,1,0.68
307,0.01235513695610419,-0.08115512476711817,0,0.7929999999999999
308,0.004289178138732821,-0.08858269608326774,0,0.611
309,0.15023265431941166,-0.025637791252288378,0,0.7290000000000001
310,0.08670841262376411,-0.007831109476675091,0,0.7659999999999999
311,0.03344766128585607,-0.021042916535744638,0,0.62
312,0.041866779465595354,-0.021042916535744638,0,0.62
313,0.03344766128585607,-0.021042916535744638,0,0.62
314,0.041866779465595354,-0.021042916535744638,0,0.62
315,0.0006539620457786824,-0.09595657624572096,0,0.755
316,0.6304713813185491,-0.02298104947696511,0,0.746
317,0.0007756495098506606,-0.087513927598725,0,0.721
318,0.0033833572849117813,-0.09595657624572096,0,0.82
319,0.34197575476465647,-0.03297129295596479,0,0.659
320,0.5005971325576452,-0.015428037602325362,0,0.534
321,0.0008025797499320398,-0.10063870954794485,0,0.711
322,0.07527948898384774,-0.021042916535744638,0,0.741
323,0.019792670688303277,-0.025589026984621177,0,0.785
324,0.004861795461099346,-0.08115512476711817,0,0.826
325,0.0012085571629304374,-0.08296781714984847,0,0.764
326,0.06021059467506809,-0.021042916535744638,0,0.7759999999999999
327,0.04678980263119066,-0.019752399950650812,0,0.8240000000000001
328,0.9161551394591277,-0.041172902432939695,1,0.595
329,0.10998858099846665,-0.021042916535744638,0,0.6579999999999999
330,0.00508187694358689,-0.09595657624572096,0,0.7759999999999999
331,0.09326199411849079,-0.025589026984621177,0,0.772
332,0.519428133032953,-0.003506747128349641,0,0.705
333,0.003824978073940604,-0.08858269608326785,0,0.879
334,0.016639674659950757,-0.039137767241348875,0,0.775
335,0.20873988880677585,-0.021042916535744638,1,0.74
336,0.16545035209604955,-0.015428037602325362,0,0.879
337,0.8968675332216749,-0.043411747735996875,1,0.574
338,0.05928044569945976,-0.007831109476675091,0,0.84
339,0.000698896105815898,-0.087513927598725,0,0.858
340,0.667751986511187,-0.005745592431406821,0,0.736
341,0.2370056693725699,-0.015428037602325362,0,0.815
342,0.033446761213120756,-0.05245487773679147,0,0.8290000000000001
343,0.7679932309450711,-0.003506747128349641,1,0.7040000000000001
344,0.0237780568905792,-0.05245487773679147,0,0.8029999999999999
345,0.032788374466679815,-0.021042916535744638,0,0.742
346,0.27151075662958707,-0.003506747128349641,0,0.7759999999999999
347,0.13428061667208943,-0.015428037602325362,0,0.763
348,0.016916922235816395,-0.08296781714984847,0,0.63
349,0.0017091511392877423,-0.087513927598725,0,0.816
350,0.08086671690892679,-0.025637791252288378,0,0.71
351,0.10655588400754708,-0.021042916535744638,0,0.7509999999999999
352,0.6690077898869997,-0.005745592431406821,1,0.706
353,0.1727975630658526,-0.021042916535744638,1,0.785
354,0.01148889503632847,-0.08858269608326774,0,0.725
355,0.38641142410360374,0.016162106806561383,1,0.847
356,0.010319675192381585,-0.06752632351086019,0,0.764
357,0.004338477718174717,-0.08858269608326774,0,0.764
358,0.010319675192381585,-0.06752632351086019,0,0.764
359,0.004338477718174717,-0.08858269608326774,0,0.764
360,0.2205531440967881,-0.009121626061768917,0,0.6709999999999999
361,0.0007042919517649608,-0.09312880653214428,0,0.815
362,0.0016247960931490867,-0.08296781714984847,0,0.81
363,0.1726326476761288,0.016162106806561383,0,0.867
364,0.8159134985275701,-0.050121244962147204,1,0.773
365,0.25527534998341367,-0.021042916535744638,1,0.7
366,0.09726498077728757,-0.015428037602325362,0,0.877
367,0.9440233697618812,-0.041172902432939695,1,0.583
368,0.8713249069772188,-0.041172902432939695,1,0.74
369,0.6530957739120805,-0.02298104947696511,0,0.6629999999999999
370,0.8583703006451004,-0.060647204781555164,1,0.6579999999999999
371,0.06693587861190493,-0.04053358726281575,0,0.701
372,0.8430367761176856,-0.060647204781555164,1,0.586
373,0.06842571285589341,-0.05245487773679147,0,0.7659999999999999
374,0.020388894585323628,-0.061923721488462036,0,0.7909999999999999
375,0.19776252682249684,-0.003506747128349641,1,0.7829999999999999
376,0.2508671979783677,-0.021042916535744638,0,0.764
377,0.0011419953426116242,-0.09772368124868813,0,0.8640000000000001
378,0.06260122630993585,-0.030183901701164917,0,0.708
379,0.10467576299103956,-0.015428037602325362,1,0.713
380,0.7234060835475054,-0.051930335885933876,0,0.755
381,0.4811811865787124,-0.003506747128349641,0,0.755
382,0.001157137944655193,-0.09312880653214428,0,0.873
383,0.007793568070044964,-0.09312880653214428,0,0.8220000000000001
384,0.012003087730397976,-0.08858269608326774,0,0.63
385,0.294573397009354,-0.054393010678011944,1,0.5429999999999999
386,0.1779137452931046,-0.009121626061768917,1,0.5720000000000001
387,0.0076783434419980924,-0.08858269608326774,0,0.84
388,0.1865646972856245,-0.021042916535744638,0,0.7929999999999999
389,0.6762678316307055,-0.003506747128349641,1,0.752
390,0.22979782429368853,-0.03297129295596479,0,0.743
391,0.31388983467494264,-0.009121626061768917,1,0.7440000000000001
392,0.05274974464978363,-0.05245487773679147,0,0.8370000000000001
393,0.00040098733543677384,-0.08570123521599471,0,0.63
394,0.0022486260691711377,-0.08115512476711817,0,0.738
395,0.0034563064390673785,-0.08296781714984847,0,0.742
396,0.14199438378802778,-0.021042916535744638,0,0.823
397,0.0017404034993294597,-0.09312880653214428,0,0.809
398,0.403767884622462,-0.015428037602325362,1,0.743
399,0.3416735782869564,-0.009121626061768917,0,0.741
400,0.003662750544170129,-0.08570123521599471,0,0.799
401,0.34676584592548504,-0.006456037487710287,1,0.74
402,0.07403565753262371,-0.029579014656219815,0,0.838
403,0.0019313439270115054,-0.08296781714984847,0,0.892
404,0.8147924474995325,0.003071259378287672,1,0.6940000000000001
405,0.07854692073579987,-0.03297129295596479,0,0.7070000000000001
406,0.0009535634751172426,-0.087513927598725,0,0.862
407,0.010533465932075247,-0.08858269608326774,0,0.6459999999999999
408,0.07487999437854677,-0.021042916535744638,0,0.46799999999999997
409,0.11826616609882912,-0.003506747128349641,0,0.688
410,0.0646190670418408,-0.021042916535744638,0,0.7859999999999999
411,0.000127362368567612,-0.1005026866945975,0,0.7959999999999999
412,0.6811398532981133,-0.00030477425207442455,0,0.505
413,0.029453194755960303,-0.05245487773679147,0,0.779
414,0.009004622483591754,-0.10063870954794485,0,0.8290000000000001
415,0.008851767615201522,-0.08858269608326774,0,0.835
416,0.011486916421079473,-0.10063870954794485,0,0.8
417,0.011185301199423354,-0.08858269608326774,0,0.8140000000000001
418,0.07889306770162376,-0.025637791252288378,0,0.703
419,0.11530509919659042,-0.021042916535744638,0,0.706
420,0.07043984302236812,-0.021042916535744638,0,0.799
421,0.9116719779289437,-0.061148607663486176,1,0.5529999999999999
422,0.05942546831874485,-0.015428037602325362,0,0.687
423,0.20861203199786635,-0.003506747128349641,1,0.7829999999999999
424,0.007260674856107024,-0.087513927598725,0,0.831
425,0.24633660616348396,-0.003506747128349641,0,0.757
426,0.0025436579891877265,-0.08296781714984847,0,0.7909999999999999
427,0.004281888410655626,-0.08115512476711817,0,0.8340000000000001
428,0.029093449512054056,-0.05245487773679147,0,0.764
429,0.5322433886280756,-0.0011223833034503805,1,0.782
430,0.3198320616825136,-0.003506747128349641,0,0.823
431,0.009411278244586345,-0.06646983193733857,0,0.794
432,0.8610628210818198,-0.041172902432939695,1,0.767
433,0.1874295806133112,-0.025637791252288378,0,0.7859999999999999
434,0.27140116490473837,0.010547227873142107,0,0.633
435,0.06369068838688415,-0.019752399950650812,0,0.777
436,0.7337541044164841,-0.003506747128349641,1,0.69
437,0.11983599063515796,-0.03297129295596479,0,0.632
438,0.09402309068516662,-0.021042916535744638,0,0.733
439,0.3072645734799918,0.00037621022452205555,0,0.6609999999999999
440,0.11966667180416683,-0.009121626061768917,1,0.7829999999999999
441,0.004681309715603128,-0.08296781714984847,0,0.7140000000000001
442,0.07672538376006362,-0.021042916535744638,0,0.8440000000000001
443,0.06569443558727482,-0.019752399950650812,0,0.6990000000000001
444,0.01799399271982271,-0.025589026984621177,0,0.6920000000000001
445,0.5842642008355449,-0.003506747128349641,0,0.8440000000000001
446,0.6051255469811535,-0.02298104947696511,0,0.7659999999999999
447,0.01941187336399574,-0.08858269608326774,0,0.8140000000000001
448,0.15503522624421914,-0.015428037602325362,0,0.685
449,0.4296716096696673,-0.009121626061768917,1,0.7609999999999999
450,0.016375818749925584,-0.08858269608326774,0,0.8240000000000001
451,0.7432790227574008,0.00836361769649463,0,0.723
452,0.4129193033385517,-0.009121626061768917,0,0.642
453,0.668406066046288,0.002502459236633725,0,0.6890000000000001
454,0.0062382803747951755,-0.10063870954794485,0,0.665
455,0.0062284102591875865,-0.09312880653214428,0,0.8440000000000001
456,0.003728559353607682,-0.10518481999682139,0,0.6609999999999999
457,0.3413123132448947,-0.03358267760797806,0,0.732
458,0.0003337529553266293,-0.10063870954794485,0,0.872
459,0.35027386524555587,-0.021042916535744638,0,0.609
460,0.055730264371632726,-0.029579014656219815,0,0.848
461,0.037931825978850385,-0.021042916535744638,0,0.7070000000000001
462,0.15347327121592988,-0.05245487773679147,0,0.747
463,0.00508068854427859,-0.08296781714984847,0,0.83
464,0.11452232485913523,-0.025637791252288378,0,0.672
465,0.010671632684985008,-0.08858269608326774,0,0.716
466,0.7419726560321606,-0.003506747128349641,0,0.7709999999999999
467,0.01728337050182849,-0.05106614366156903,0,0.778
468,0.005228349928247948,-0.10063870954794485,0,0.8009999999999999
469,0.5150344489406142,-0.003506747128349641,0,0.636
470,0.03004065299987418,-0.08858269608326774,0,0.782
471,0.9155136216153155,-0.024071064284067356,1,0.557
472,0.8073736458773614,-0.050121244962147204,1,0.718
473,0.00017267919701902275,-0.09312880653214428,0,0.8079999999999999
474,0.12855411864816246,-0.015428037602325362,0,0.787
475,0.013087230739212459,-0.08296781714984847,0,0.6920000000000001
476,0.4217996046492305,-0.003506747128349641,1,0.772
477,0.7553841397352763,-0.03807091247073768,0,0.691
478,0.2564150872610836,-0.015428037602325362,1,0.58
479,0.9602064430309625,-0.027842817369092554,1,0.7559999999999999
480,0.0942933147802376,-0.021042916535744638,0,0.765
481,0.0008847904766920952,-0.08858269608326774,0,0.77
482,0.3331304787058753,-0.003506747128349641,1,0.8170000000000001
483,0.3130066994072346,0.016162106806561383,1,0.8170000000000001
484,0.3331304787058753,-0.003506747128349641,1,0.8170000000000001
485,0.3130066994072346,0.016162106806561383,1,0.8170000000000001
486,0.000784208734152397,-0.08115512476711817,0,0.84
487,0.02639270831509822,-0.05245487773679147,0,0.773
488,0.018398355515028345,-0.047122270009859246,0,0.779
489,0.08808147174810711,-0.021042916535744638,0,0.78
490,0.26884745749800304,-0.021042916535744638,0,0.726
491,0.49822420943884826,-0.015428037602325362,0,0.698
492,0.004884310877609087,-0.08858269608326774,0,0.703
